6013702;2006;Genap;00141A;BC
6013702;2006;Genap;63A716;AB
6013702;NULL;;601009;C
6013703;;;600001;AB
6013703;;;602001;BC
6013703;;;603001;BC
6013703;;;609002;C
6013703;2001;Gasal;604002;E
6013703;2001;Gasal;634212;E
6013703;2001;Gasal;634311;E
6013703;2001;Gasal;640322;E
6013703;2001;Genap;000101;E
6013703;2001;Genap;600002;E
6013703;2001;Genap;602002;E
6013703;2001;Genap;634222;C
6013703;2001;Genap;634224;D
6013703;2001;Genap;634323;C
6013703;2002;Gasal;000111;BC
6013703;2002;Gasal;634321;BC
6013703;2002;Gasal;634331;D
6013703;2002;Gasal;634332;E
6013703;2002;Gasal;634334;E
6013703;2002;Gasal;653331;B
6013703;2002;Genap;601011;E
6013703;2002;Genap;634164;BC
6013703;2002;Genap;634254;D
6013703;2002;Genap;634344;E
6013703;2002;Genap;634353;D
6013703;2002;Genap;653341;E
6013704;;;000101;BC
6013704;;;000113;BC
6013704;;;000121;C
6013704;;;602001;C
6013704;;;604002;BC
6013704;;;634366;C
6013704;2001;Gasal;634212;BC
6013704;2001;Gasal;634222;C
6013704;2001;Gasal;634311;BC
6013704;2001;Gasal;634321;BC
6013704;2001;Genap;634323;C
6013704;2001;Genap;634332;C
6013704;2001;Genap;634343;D
6013704;2001;Genap;634353;C
6013704;2002;Gasal;634164;BC
6013704;2002;Gasal;634242;C
6013704;2002;Gasal;634254;BC
6013704;2002;Gasal;634261;C
6013704;2002;Gasal;634331;B
6013704;2002;Genap;600002;C
6013704;2002;Genap;609002;C
6013704;2002;Genap;634334;C
6013704;2002;Genap;634341;C
6013704;2002;Genap;640322;C
6013704;2003;Gasal;601011;C
6013704;2003;Gasal;634262;C
6013704;2003;Gasal;634363;C
6013704;2003;Genap;634152;AB
6013704;2003;Genap;634224;BC
6013704;2003;Genap;634251;BC
6013704;2003;Genap;634257;B
6013704;2003;Genap;634344;C
6013704;2003;Genap;634356;C
6013704;2004;Gasal;634265;B
6013704;2004;Gasal;634273;C
6013704;2004;Gasal;634282;C
6013704;2004;Gasal;634355;C
6013704;2004;Gasal;634372;C
6013704;2004;Gasal;634374;BC
6013704;2004;Gasal;653331;D
6013704;2004;Genap;601009;C
6013704;2004;Genap;602002;C
6013704;2004;Genap;604001;BC
6013704;2004;Genap;634185;B
6013704;2004;Genap;634275;B
6013704;2004;Genap;634281;C
6013704;2004;Genap;634367;C
6013704;2004;Genap;635259;A
6013704;2004;Genap;653341;C
6013704;2005;Gasal;603001;AB
6013704;2005;Gasal;60A101;B
6013704;2005;Gasal;60A701;B
6013704;2005;Gasal;63A623;C
6013704;2005;Gasal;63A636;BC
6013704;2005;Gasal;63A725;BC
6013704;2005;Gasal;63A903;BC
6013704;2005;Gasal;63A962;A
6013704;2005;Genap;627065;BC
6013704;2005;Genap;63A336;E
6013704;2005;Genap;63A520;C
6013704;2005;Genap;63A720;C
6013704;2005;Genap;63A810;B
6013704;2005;Genap;63A942;AB
6013704;2007;Gasal;63A851;AB
6013705;;;000112;B
6013705;;;600001;D
6013705;;;602001;B
6013705;;;604001;BC
6013705;;;604002;B
6013705;;;634222;D
6013705;2001;Gasal;603001;E
6013705;2001;Gasal;634212;E
6013705;2001;Gasal;634311;D
6013705;2001;Gasal;634323;E
6013705;2001;Gasal;640322;D
6013705;2001;Gasal;653331;E
6013705;2001;Genap;602002;E
6013705;2001;Genap;634343;E
6013705;2002;Gasal;609002;C
6013705;2002;Gasal;634331;BC
6013705;2003;Gasal;601011;C
6013705;2003;Gasal;634164;BC
6013705;2003;Gasal;634257;C
6013705;2003;Genap;000101;C
6013705;2003;Genap;634254;B
6013705;2003;Genap;634321;D
6013705;2003;Genap;634341;D
6013705;2004;Gasal;634152;B
6013705;2004;Gasal;634251;E
6013705;2004;Gasal;634265;D
6013705;2004;Gasal;634344;C
6013705;2004;Genap;000141;BC
6013705;2004;Genap;600002;D
6013705;2004;Genap;634275;C
6013705;2004;Genap;634353;C
6013705;2004;Genap;634355;E
6013705;2005;Gasal;63A231;E
6013705;2005;Gasal;63A323;E
6013705;2005;Gasal;63A430;E
6013705;2005;Gasal;63A533;E
6013705;2005;Gasal;63A631;E
6013706;2001;Gasal;601011;E
6013706;2001;Gasal;634212;E
6013706;2001;Gasal;634222;E
6013706;2001;Gasal;634311;E
6013706;2001;Gasal;634331;E
6013706;2001;Gasal;640322;E
6013706;2001;Gasal;653331;E
6013707;;;000101;B
6013707;;;000115;A
6013707;;;600001;D
6013707;;;602006;BC
6013707;;;602007;C
6013707;;;604002;C
6013707;;;634366;D
6013707;2001;Gasal;600002;C
6013707;2001;Gasal;603001;BC
6013707;2001;Gasal;634212;B
6013707;2001;Gasal;634311;B
6013707;2001;Gasal;634321;C
6013707;2001;Gasal;634323;BC
6013707;2001;Genap;634164;BC
6013707;2001;Genap;634242;D
